kind,N,trial,ms
descending,69700,2,1
descending,69700,3,1
descending,69700,4,1
descending,69700,5,1
descending,69700,6,1
descending,69700,7,1
descending,69800,1,1
descending,69800,2,1
descending,69800,3,1
descending,69800,4,1
descending,69800,5,1
descending,69800,6,1
descending,69800,7,1
descending,69900,1,1
descending,69900,2,2
descending,69900,3,2
descending,69900,4,2
descending,69900,5,1
descending,69900,6,1
descending,69900,7,1
descending,70000,1,1
descending,70000,2,1
descending,70000,3,1
descending,70000,4,1
descending,70000,5,1
descending,70000,6,1
descending,70000,7,2
descending,70100,1,1
descending,70100,2,1
descending,70100,3,1
descending,70100,4,1
descending,70100,5,1
descending,70100,6,1
descending,70100,7,1
descending,70200,1,1
descending,70200,2,1
descending,70200,3,1
descending,70200,4,1
descending,70200,5,1
descending,70200,6,1
descending,70200,7,1
descending,70300,1,1
descending,70300,2,1
descending,70300,3,1
descending,70300,4,1
descending,70300,5,1
descending,70300,6,1
descending,70300,7,1
descending,70400,1,1
descending,70400,2,1
descending,70400,3,1
descending,70400,4,1
descending,70400,5,1
descending,70400,6,1
descending,70400,7,1
descending,70500,1,1
descending,70500,2,1
descending,70500,3,1
descending,70500,4,1
descending,70500,5,1
descending,70500,6,1
descending,70500,7,1
descending,70600,1,1
descending,70600,2,1
descending,70600,3,1
descending,70600,4,1
descending,70600,5,1
descending,70600,6,1
descending,70600,7,1
descending,70700,1,1
descending,70700,2,1
descending,70700,3,1
descending,70700,4,1
descending,70700,5,1
descending,70700,6,1
descending,70700,7,1
descending,70800,1,1
descending,70800,2,1
descending,70800,3,1
descending,70800,4,1
descending,70800,5,1
descending,70800,6,1
descending,70800,7,1
descending,70900,1,1
descending,70900,2,1
descending,70900,3,1
descending,70900,4,1
descending,70900,5,1
descending,70900,6,1
descending,70900,7,1
descending,71000,1,1
descending,71000,2,1
descending,71000,3,1
descending,71000,4,1
descending,71000,5,1
descending,71000,6,1
descending,71000,7,1
descending,71100,1,1
descending,71100,2,1
descending,71100,3,1
descending,71100,4,1
descending,71100,5,1
descending,71100,6,1
descending,71100,7,1
descending,71200,1,1
descending,71200,2,1
descending,71200,3,1
descending,71200,4,1
descending,71200,5,1
descending,71200,6,1
descending,71200,7,1
descending,71300,1,1
descending,71300,2,1
descending,71300,3,1
descending,71300,4,1
descending,71300,5,1
descending,71300,6,1
descending,71300,7,1
descending,71400,1,1
descending,71400,2,1
descending,71400,3,1
descending,71400,4,1
descending,71400,5,1
descending,71400,6,1
descending,71400,7,1
descending,71500,1,1
descending,71500,2,1
descending,71500,3,1
descending,71500,4,1
descending,71500,5,1
descending,71500,6,1
descending,71500,7,1
descending,71600,1,2
descending,71600,2,1
descending,71600,3,1
descending,71600,4,1
descending,71600,5,1
descending,71600,6,1
descending,71600,7,1
descending,71700,1,1
descending,71700,2,1
descending,71700,3,1
descending,71700,4,1
descending,71700,5,1
descending,71700,6,1
descending,71700,7,1
descending,71800,1,1
descending,71800,2,1
descending,71800,3,1
descending,71800,4,1
descending,71800,5,1
descending,71800,6,1
descending,71800,7,1
descending,71900,1,1
descending,71900,2,1
descending,71900,3,1
descending,71900,4,1
descending,71900,5,1
descending,71900,6,1
descending,71900,7,1
descending,72000,1,1
descending,72000,2,1
descending,72000,3,1
descending,72000,4,1
descending,72000,5,1
descending,72000,6,1
descending,72000,7,1
descending,72100,1,1
descending,72100,2,1
descending,72100,3,1
descending,72100,4,1
descending,72100,5,1
descending,72100,6,1
descending,72100,7,1
descending,72200,1,1
descending,72200,2,1
descending,72200,3,1
descending,72200,4,1
descending,72200,5,1
descending,72200,6,1
descending,72200,7,1
descending,72300,1,1
descending,72300,2,1
descending,72300,3,1
descending,72300,4,1
descending,72300,5,1
descending,72300,6,1
descending,72300,7,1
descending,72400,1,1
descending,72400,2,1
descending,72400,3,1
descending,72400,4,1
descending,72400,5,1
descending,72400,6,1
descending,72400,7,1
descending,72500,1,1
descending,72500,2,1
descending,72500,3,1
descending,72500,4,1
descending,72500,5,1
descending,72500,6,1
descending,72500,7,1
descending,72600,1,1
descending,72600,2,1
descending,72600,3,1
descending,72600,4,1
descending,72600,5,1
descending,72600,6,1
descending,72600,7,1
descending,72700,1,1
descending,72700,2,1
descending,72700,3,1
descending,72700,4,1
descending,72700,5,1
descending,72700,6,1
descending,72700,7,1
descending,72800,1,1
descending,72800,2,1
descending,72800,3,1
descending,72800,4,1
descending,72800,5,1
descending,72800,6,1
descending,72800,7,1
descending,72900,1,1
descending,72900,2,1
descending,72900,3,1
descending,72900,4,1
descending,72900,5,1
descending,72900,6,1
descending,72900,7,1
descending,73000,1,1
descending,73000,2,1
descending,73000,3,1
descending,73000,4,1
descending,73000,5,1
descending,73000,6,1
descending,73000,7,1
descending,73100,1,1
descending,73100,2,1
descending,73100,3,1
descending,73100,4,1
descending,73100,5,1
descending,73100,6,1
descending,73100,7,1
descending,73200,1,1
descending,73200,2,1
descending,73200,3,1
descending,73200,4,1
descending,73200,5,1
descending,73200,6,1
descending,73200,7,1
descending,73300,1,1
descending,73300,2,1
descending,73300,3,1
descending,73300,4,1
descending,73300,5,1
descending,73300,6,1
descending,73300,7,1
descending,73400,1,1
descending,73400,2,1
descending,73400,3,1
descending,73400,4,1
descending,73400,5,1
descending,73400,6,1
descending,73400,7,1
descending,73500,1,1
descending,73500,2,1
descending,73500,3,1
descending,73500,4,1
descending,73500,5,1
descending,73500,6,1
descending,73500,7,1
descending,73600,1,1
descending,73600,2,1
descending,73600,3,1
descending,73600,4,1
descending,73600,5,1
descending,73600,6,1
descending,73600,7,1
descending,73700,1,1
descending,73700,2,1
descending,73700,3,1
descending,73700,4,1
descending,73700,5,1
descending,73700,6,1
descending,73700,7,1
descending,73800,1,1
descending,73800,2,1
descending,73800,3,1
descending,73800,4,1
descending,73800,5,1
descending,73800,6,1
descending,73800,7,1
descending,73900,1,1
descending,73900,2,1
descending,73900,3,1
descending,73900,4,1
descending,73900,5,1
descending,73900,6,1
descending,73900,7,1
descending,74000,1,1
descending,74000,2,1
descending,74000,3,1
descending,74000,4,1
descending,74000,5,1
descending,74000,6,1
descending,74000,7,1
descending,74100,1,1
descending,74100,2,1
descending,74100,3,1
descending,74100,4,1
descending,74100,5,1
descending,74100,6,1
descending,74100,7,1
descending,74200,1,1
descending,74200,2,1
descending,74200,3,1
descending,74200,4,1
descending,74200,5,1
descending,74200,6,1
descending,74200,7,1
descending,74300,1,1
descending,74300,2,1
descending,74300,3,1
descending,74300,4,1
descending,74300,5,1
descending,74300,6,1
descending,74300,7,1
descending,74400,1,1
descending,74400,2,1
descending,74400,3,1
descending,74400,4,1
descending,74400,5,1
descending,74400,6,1
descending,74400,7,1
descending,74500,1,1
descending,74500,2,1
descending,74500,3,1
descending,74500,4,1
descending,74500,5,1
descending,74500,6,1
descending,74500,7,1
descending,74600,1,1
descending,74600,2,1
descending,74600,3,1
descending,74600,4,1
descending,74600,5,1
descending,74600,6,1
descending,74600,7,1
descending,74700,1,1
descending,74700,2,1
descending,74700,3,1
descending,74700,4,1
descending,74700,5,1
descending,74700,6,1
descending,74700,7,1
descending,74800,1,1
descending,74800,2,1
descending,74800,3,1
descending,74800,4,1
descending,74800,5,1
descending,74800,6,1
descending,74800,7,1
descending,74900,1,1
descending,74900,2,1
descending,74900,3,1
descending,74900,4,1
descending,74900,5,1
descending,74900,6,1
descending,74900,7,1
descending,75000,1,1
descending,75000,2,1
descending,75000,3,1
descending,75000,4,1
descending,75000,5,1
descending,75000,6,1
descending,75000,7,1
descending,75100,1,1
descending,75100,2,1
descending,75100,3,1
descending,75100,4,1
descending,75100,5,1
descending,75100,6,1
descending,75100,7,1
descending,75200,1,1
descending,75200,2,1
descending,75200,3,1
descending,75200,4,1
descending,75200,5,1
descending,75200,6,1
descending,75200,7,1
descending,75300,1,1
descending,75300,2,1
descending,75300,3,1
descending,75300,4,1
descending,75300,5,1
descending,75300,6,1
descending,75300,7,1
descending,75400,1,1
descending,75400,2,1
descending,75400,3,1
descending,75400,4,1
descending,75400,5,1
descending,75400,6,1
descending,75400,7,1
descending,75500,1,1
descending,75500,2,1
descending,75500,3,1
descending,75500,4,1
descending,75500,5,1
descending,75500,6,1
descending,75500,7,1
descending,75600,1,1
descending,75600,2,1
descending,75600,3,1
descending,75600,4,1
descending,75600,5,1
descending,75600,6,1
descending,75600,7,1
descending,75700,1,1
descending,75700,2,1
descending,75700,3,1
descending,75700,4,1
descending,75700,5,1
descending,75700,6,1
descending,75700,7,1
descending,75800,1,1
descending,75800,2,1
descending,75800,3,1
descending,75800,4,1
descending,75800,5,1
descending,75800,6,1
descending,75800,7,1
descending,75900,1,1
descending,75900,2,1
descending,75900,3,1
descending,75900,4,1
descending,75900,5,1
descending,75900,6,1
descending,75900,7,1
descending,76000,1,1
descending,76000,2,1
descending,76000,3,1
descending,76000,4,1
descending,76000,5,1
descending,76000,6,1
descending,76000,7,1
descending,76100,1,2
descending,76100,2,1
descending,76100,3,1
descending,76100,4,1
descending,76100,5,1
descending,76100,6,1
descending,76100,7,1
descending,76200,1,1
descending,76200,2,1
descending,76200,3,1
descending,76200,4,1
descending,76200,5,1
descending,76200,6,1
descending,76200,7,1
descending,76300,1,1
descending,76300,2,1
descending,76300,3,1
descending,76300,4,1
descending,76300,5,1
descending,76300,6,1
descending,76300,7,1
descending,76400,1,1
descending,76400,2,1
descending,76400,3,1
descending,76400,4,1
descending,76400,5,1
descending,76400,6,1
descending,76400,7,1
descending,76500,1,1
descending,76500,2,1
descending,76500,3,1
descending,76500,4,1
descending,76500,5,1
descending,76500,6,1
descending,76500,7,1
descending,76600,1,1
descending,76600,2,1
descending,76600,3,1
descending,76600,4,1
descending,76600,5,1
descending,76600,6,1
descending,76600,7,1
descending,76700,1,1
descending,76700,2,1
descending,76700,3,1
descending,76700,4,1
descending,76700,5,1
descending,76700,6,1
descending,76700,7,1
descending,76800,1,1
descending,76800,2,1
descending,76800,3,1
descending,76800,4,1
descending,76800,5,1
descending,76800,6,1
descending,76800,7,1
descending,76900,1,1
descending,76900,2,1
descending,76900,3,1
descending,76900,4,1
descending,76900,5,1
descending,76900,6,1
descending,76900,7,1
descending,77000,1,1
descending,77000,2,1
descending,77000,3,1
descending,77000,4,1
descending,77000,5,1
descending,77000,6,1
descending,77000,7,1
descending,77100,1,1
descending,77100,2,1
descending,77100,3,1
descending,77100,4,1
descending,77100,5,1
descending,77100,6,1
descending,77100,7,1
descending,77200,1,1
descending,77200,2,1
descending,77200,3,1
descending,77200,4,1
descending,77200,5,1
descending,77200,6,1
descending,77200,7,1
descending,77300,1,1
descending,77300,2,1
descending,77300,3,1
descending,77300,4,1
descending,77300,5,1
descending,77300,6,1
descending,77300,7,1
descending,77400,1,1
descending,77400,2,1
descending,77400,3,1
descending,77400,4,1
descending,77400,5,1
descending,77400,6,1
descending,77400,7,1
descending,77500,1,1
descending,77500,2,1
descending,77500,3,1
descending,77500,4,1
descending,77500,5,1
descending,77500,6,1
descending,77500,7,1
descending,77600,1,1
descending,77600,2,1
descending,77600,3,1
descending,77600,4,1
descending,77600,5,1
descending,77600,6,1
descending,77600,7,1
descending,77700,1,1
descending,77700,2,1
descending,77700,3,1
descending,77700,4,1
descending,77700,5,1
descending,77700,6,1
descending,77700,7,1
descending,77800,1,1
descending,77800,2,1
descending,77800,3,1
descending,77800,4,1
descending,77800,5,1
descending,77800,6,1
descending,77800,7,1
descending,77900,1,1
descending,77900,2,1
descending,77900,3,1
descending,77900,4,1
descending,77900,5,1
descending,77900,6,1
descending,77900,7,1
descending,78000,1,1
descending,78000,2,1
descending,78000,3,1
descending,78000,4,1
descending,78000,5,1
descending,78000,6,1
descending,78000,7,1
descending,78100,1,1
descending,78100,2,1
descending,78100,3,1
descending,78100,4,1
descending,78100,5,1
descending,78100,6,1
descending,78100,7,1
descending,78200,1,1
descending,78200,2,1
descending,78200,3,1
descending,78200,4,1
descending,78200,5,1
descending,78200,6,1
descending,78200,7,1
descending,78300,1,1
descending,78300,2,1
descending,78300,3,1
descending,78300,4,1
descending,78300,5,1
descending,78300,6,1
descending,78300,7,1
descending,78400,1,1
descending,78400,2,1
descending,78400,3,1
descending,78400,4,1
descending,78400,5,1
descending,78400,6,1
descending,78400,7,1
descending,78500,1,1
descending,78500,2,1
descending,78500,3,1
descending,78500,4,1
descending,78500,5,1
descending,78500,6,1
descending,78500,7,1
descending,78600,1,1
descending,78600,2,1
descending,78600,3,1
descending,78600,4,1
descending,78600,5,1
descending,78600,6,3
descending,78600,7,2
descending,78700,1,1
descending,78700,2,1
descending,78700,3,1
descending,78700,4,1
descending,78700,5,1
descending,78700,6,1
descending,78700,7,1
descending,78800,1,1
descending,78800,2,1
descending,78800,3,1
descending,78800,4,2
descending,78800,5,1
descending,78800,6,1
descending,78800,7,1
descending,78900,1,1
descending,78900,2,1
descending,78900,3,1
descending,78900,4,1
descending,78900,5,1
descending,78900,6,1
descending,78900,7,1
descending,79000,1,1
descending,79000,2,1
descending,79000,3,1
descending,79000,4,1
descending,79000,5,1
descending,79000,6,1
descending,79000,7,1
descending,79100,1,1
descending,79100,2,1
descending,79100,3,1
descending,79100,4,1
descending,79100,5,1
descending,79100,6,1
descending,79100,7,1
descending,79200,1,1
descending,79200,2,1
descending,79200,3,1
descending,79200,4,1
descending,79200,5,1
descending,79200,6,1
descending,79200,7,1
descending,79300,1,1
descending,79300,2,1
descending,79300,3,1
descending,79300,4,1
descending,79300,5,1
descending,79300,6,1
descending,79300,7,1
descending,79400,1,1
descending,79400,2,1
descending,79400,3,1
descending,79400,4,1
descending,79400,5,1
descending,79400,6,1
descending,79400,7,1
descending,79500,1,1
descending,79500,2,1
descending,79500,3,1
descending,79500,4,1
descending,79500,5,1
descending,79500,6,1
descending,79500,7,1
descending,79600,1,1
descending,79600,2,1
descending,79600,3,1
descending,79600,4,1
descending,79600,5,1
descending,79600,6,1
descending,79600,7,1
descending,79700,1,1
descending,79700,2,1
descending,79700,3,1
descending,79700,4,1
descending,79700,5,1
descending,79700,6,1
descending,79700,7,1
descending,79800,1,1
descending,79800,2,1
descending,79800,3,1
descending,79800,4,1
descending,79800,5,1
descending,79800,6,1
descending,79800,7,1
descending,79900,1,1
descending,79900,2,1
descending,79900,3,1
descending,79900,4,1
descending,79900,5,1
descending,79900,6,1
descending,79900,7,1
descending,80000,1,1
descending,80000,2,1
descending,80000,3,1
descending,80000,4,1
descending,80000,5,1
descending,80000,6,1
descending,80000,7,1
descending,80100,1,1
descending,80100,2,1
descending,80100,3,1
descending,80100,4,1
descending,80100,5,1
descending,80100,6,1
descending,80100,7,1
descending,80200,1,1
descending,80200,2,1
descending,80200,3,1
descending,80200,4,1
descending,80200,5,1
descending,80200,6,1
descending,80200,7,1
descending,80300,1,1
descending,80300,2,1
descending,80300,3,1
descending,80300,4,1
descending,80300,5,1
descending,80300,6,1
descending,80300,7,1
descending,80400,1,1
descending,80400,2,1
descending,80400,3,1
descending,80400,4,1
descending,80400,5,1
descending,80400,6,1
descending,80400,7,1
descending,80500,1,1
descending,80500,2,1
descending,80500,3,1
descending,80500,4,1
descending,80500,5,1
descending,80500,6,1
descending,80500,7,1
descending,80600,1,1
descending,80600,2,1
descending,80600,3,1
descending,80600,4,1
descending,80600,5,1
descending,80600,6,1
descending,80600,7,1
descending,80700,1,1
descending,80700,2,1
descending,80700,3,1
descending,80700,4,1
descending,80700,5,1
descending,80700,6,1
descending,80700,7,1
descending,80800,1,1
descending,80800,2,1
descending,80800,3,1
descending,80800,4,1
descending,80800,5,1
descending,80800,6,1
descending,80800,7,1
descending,80900,1,1
descending,80900,2,1
descending,80900,3,1
descending,80900,4,1
descending,80900,5,1
descending,80900,6,1
descending,80900,7,1
descending,81000,1,1
descending,81000,2,1
descending,81000,3,1
descending,81000,4,1
descending,81000,5,1
descending,81000,6,1
descending,81000,7,1
descending,81100,1,1
descending,81100,2,1
descending,81100,3,1
descending,81100,4,1
descending,81100,5,1
descending,81100,6,1
descending,81100,7,1
descending,81200,1,1
descending,81200,2,1
descending,81200,3,1
descending,81200,4,1
descending,81200,5,1
descending,81200,6,1
descending,81200,7,1
descending,81300,1,1
descending,81300,2,1
descending,81300,3,1
descending,81300,4,1
descending,81300,5,1
descending,81300,6,1
descending,81300,7,1
descending,81400,1,1
descending,81400,2,1
descending,81400,3,1
descending,81400,4,1
descending,81400,5,1
descending,81400,6,1
descending,81400,7,1
descending,81500,1,1
descending,81500,2,1
descending,81500,3,1
descending,81500,4,1
descending,81500,5,1
descending,81500,6,1
descending,81500,7,1
descending,81600,1,1
descending,81600,2,1
descending,81600,3,1
descending,81600,4,1
descending,81600,5,1
descending,81600,6,1
descending,81600,7,1
descending,81700,1,1
descending,81700,2,1
descending,81700,3,1
descending,81700,4,1
descending,81700,5,1
descending,81700,6,1
descending,81700,7,1
descending,81800,1,1
descending,81800,2,1
descending,81800,3,1
descending,81800,4,1
descending,81800,5,1
descending,81800,6,1
descending,81800,7,1
descending,81900,1,1
descending,81900,2,1
descending,81900,3,1
descending,81900,4,1
descending,81900,5,1
descending,81900,6,1
descending,81900,7,1
descending,82000,1,1
descending,82000,2,1
descending,82000,3,1
descending,82000,4,1
descending,82000,5,1
descending,82000,6,1
descending,82000,7,1
descending,82100,1,1
descending,82100,2,1
descending,82100,3,1
descending,82100,4,1
descending,82100,5,1
descending,82100,6,1
descending,82100,7,1
descending,82200,1,1
descending,82200,2,1
descending,82200,3,1
descending,82200,4,1
descending,82200,5,1
descending,82200,6,1
descending,82200,7,1
descending,82300,1,1
descending,82300,2,1
descending,82300,3,1
descending,82300,4,1
descending,82300,5,1
descending,82300,6,1
descending,82300,7,1
descending,82400,1,1
descending,82400,2,1
descending,82400,3,1
descending,82400,4,1
descending,82400,5,1
descending,82400,6,1
descending,82400,7,1
descending,82500,1,1
descending,82500,2,1
descending,82500,3,1
descending,82500,4,1
descending,82500,5,1
descending,82500,6,1
descending,82500,7,1
descending,82600,1,1
descending,82600,2,1
descending,82600,3,1
descending,82600,4,1
descending,82600,5,1
descending,82600,6,1
descending,82600,7,1
descending,82700,1,1
descending,82700,2,1
descending,82700,3,1
descending,82700,4,1
descending,82700,5,1
descending,82700,6,1
descending,82700,7,1
descending,82800,1,1
descending,82800,2,1
descending,82800,3,1
descending,82800,4,1
descending,82800,5,1
descending,82800,6,1
descending,82800,7,1
descending,82900,1,1
descending,82900,2,1
descending,82900,3,1
descending,82900,4,1
descending,82900,5,1
descending,82900,6,1
descending,82900,7,1
descending,83000,1,1
descending,83000,2,1
descending,83000,3,1
descending,83000,4,1
descending,83000,5,1
descending,83000,6,1
descending,83000,7,1
descending,83100,1,1
descending,83100,2,1
descending,83100,3,1
descending,83100,4,1
descending,83100,5,1
descending,83100,6,1
descending,83100,7,1
descending,83200,1,1
descending,83200,2,1
descending,83200,3,1
descending,83200,4,1
descending,83200,5,1
descending,83200,6,1
descending,83200,7,1
descending,83300,1,1
descending,83300,2,1
descending,83300,3,1
descending,83300,4,1
descending,83300,5,1
descending,83300,6,1
descending,83300,7,1
descending,83400,1,1
descending,83400,2,1
descending,83400,3,1
descending,83400,4,1
descending,83400,5,1
descending,83400,6,1
descending,83400,7,1
descending,83500,1,1
descending,83500,2,1
descending,83500,3,1
descending,83500,4,1
descending,83500,5,1
descending,83500,6,1
descending,83500,7,1
descending,83600,1,1
descending,83600,2,1
descending,83600,3,1
descending,83600,4,1
descending,83600,5,1
descending,83600,6,1
descending,83600,7,1
descending,83700,1,1
descending,83700,2,1
descending,83700,3,1
descending,83700,4,1
descending,83700,5,1
descending,83700,6,1
descending,83700,7,1
descending,83800,1,1
descending,83800,2,1
descending,83800,3,1
descending,83800,4,1
descending,83800,5,1
descending,83800,6,1
descending,83800,7,1
descending,83900,1,1
descending,83900,2,1
descending,83900,3,1
descending,83900,4,2
descending,83900,5,1
descending,83900,6,2
descending,83900,7,2
descending,84000,1,1
descending,84000,2,2
descending,84000,3,1
descending,84000,4,2
descending,84000,5,2
descending,84000,6,1
descending,84000,7,1
descending,84100,1,1
descending,84100,2,1
descending,84100,3,1
descending,84100,4,1
descending,84100,5,1
descending,84100,6,1
descending,84100,7,1
descending,84200,1,1
descending,84200,2,1
descending,84200,3,1
descending,84200,4,2
descending,84200,5,1
descending,84200,6,1
descending,84200,7,1
descending,84300,1,1
descending,84300,2,1
descending,84300,3,1
descending,84300,4,1
descending,84300,5,1
descending,84300,6,1
descending,84300,7,1
descending,84400,1,1
descending,84400,2,1
descending,84400,3,1
descending,84400,4,1
descending,84400,5,1
descending,84400,6,1
descending,84400,7,1
descending,84500,1,1
descending,84500,2,1
descending,84500,3,1
descending,84500,4,1
descending,84500,5,1
descending,84500,6,1
descending,84500,7,1
descending,84600,1,1
descending,84600,2,1
descending,84600,3,1
descending,84600,4,1
descending,84600,5,1
descending,84600,6,1
descending,84600,7,1
descending,84700,1,1
descending,84700,2,1
descending,84700,3,1
descending,84700,4,1
descending,84700,5,1
descending,84700,6,1
descending,84700,7,1
descending,84800,1,1
descending,84800,2,1
descending,84800,3,1
descending,84800,4,1
descending,84800,5,1
descending,84800,6,1
descending,84800,7,1
descending,84900,1,1
descending,84900,2,1
descending,84900,3,1
descending,84900,4,1
descending,84900,5,1
descending,84900,6,1
descending,84900,7,1
descending,85000,1,1
descending,85000,2,1
descending,85000,3,1
descending,85000,4,1
descending,85000,5,1
descending,85000,6,1
descending,85000,7,1
descending,85100,1,1
descending,85100,2,1
descending,85100,3,1
descending,85100,4,1
descending,85100,5,1
descending,85100,6,1
descending,85100,7,1
descending,85200,1,1
descending,85200,2,1
descending,85200,3,1
descending,85200,4,1
descending,85200,5,1
descending,85200,6,1
descending,85200,7,1
descending,85300,1,1
descending,85300,2,1
descending,85300,3,1
descending,85300,4,1
descending,85300,5,1
descending,85300,6,1
descending,85300,7,1
descending,85400,1,1
descending,85400,2,1
descending,85400,3,1
descending,85400,4,1
descending,85400,5,1
descending,85400,6,1
descending,85400,7,1
descending,85500,1,1
descending,85500,2,1
descending,85500,3,1
descending,85500,4,1
descending,85500,5,1
descending,85500,6,1
descending,85500,7,1
descending,85600,1,1
descending,85600,2,1
descending,85600,3,1
descending,85600,4,1
descending,85600,5,1
descending,85600,6,1
descending,85600,7,1
descending,85700,1,1
descending,85700,2,1
descending,85700,3,1
descending,85700,4,1
descending,85700,5,1
descending,85700,6,1
descending,85700,7,1
descending,85800,1,1
descending,85800,2,1
descending,85800,3,1
descending,85800,4,1
descending,85800,5,1
descending,85800,6,1
descending,85800,7,1
descending,85900,1,1
descending,85900,2,1
descending,85900,3,1
descending,85900,4,1
descending,85900,5,1
descending,85900,6,1
descending,85900,7,1
descending,86000,1,1
descending,86000,2,1
descending,86000,3,1
descending,86000,4,1
descending,86000,5,1
descending,86000,6,1
descending,86000,7,1
descending,86100,1,1
descending,86100,2,1
descending,86100,3,1
descending,86100,4,1
descending,86100,5,1
descending,86100,6,1
descending,86100,7,1
descending,86200,1,1
descending,86200,2,1
descending,86200,3,1
descending,86200,4,1
descending,86200,5,1
descending,86200,6,1
descending,86200,7,1
descending,86300,1,1
descending,86300,2,2
descending,86300,3,1
descending,86300,4,1
descending,86300,5,1
descending,86300,6,1
descending,86300,7,1
descending,86400,1,1
descending,86400,2,1
descending,86400,3,1
descending,86400,4,1
descending,86400,5,1
descending,86400,6,1
descending,86400,7,1
descending,86500,1,1
descending,86500,2,1
descending,86500,3,1
descending,86500,4,1
descending,86500,5,1
descending,86500,6,1
descending,86500,7,1
descending,86600,1,1
descending,86600,2,1
descending,86600,3,1
descending,86600,4,1
descending,86600,5,1
descending,86600,6,1
descending,86600,7,1
descending,86700,1,1
descending,86700,2,1
descending,86700,3,1
descending,86700,4,1
descending,86700,5,1
descending,86700,6,1
descending,86700,7,2
descending,86800,1,1
descending,86800,2,1
descending,86800,3,1
descending,86800,4,1
descending,86800,5,1
descending,86800,6,1
descending,86800,7,1
descending,86900,1,1
descending,86900,2,1
descending,86900,3,1
descending,86900,4,1
descending,86900,5,1
descending,86900,6,1
descending,86900,7,1
descending,87000,1,1
descending,87000,2,1
descending,87000,3,1
descending,87000,4,1
descending,87000,5,1
descending,87000,6,1
descending,87000,7,1
descending,87100,1,1
descending,87100,2,1
descending,87100,3,1
descending,87100,4,1
descending,87100,5,1
descending,87100,6,1
descending,87100,7,1
descending,87200,1,1
descending,87200,2,1
descending,87200,3,1
descending,87200,4,1
descending,87200,5,1
descending,87200,6,1
descending,87200,7,1
descending,87300,1,1
descending,87300,2,1
descending,87300,3,1
descending,87300,4,1
descending,87300,5,1
descending,87300,6,1
descending,87300,7,1
descending,87400,1,1
descending,87400,2,1
descending,87400,3,1
descending,87400,4,1
descending,87400,5,1
descending,87400,6,1
descending,87400,7,1
descending,87500,1,1
descending,87500,2,1
descending,87500,3,1
descending,87500,4,1
descending,87500,5,1
descending,87500,6,1
descending,87500,7,1
descending,87600,1,1
descending,87600,2,1
descending,87600,3,1
descending,87600,4,1
descending,87600,5,1
descending,87600,6,1
descending,87600,7,1
descending,87700,1,1
descending,87700,2,1
descending,87700,3,1
descending,87700,4,1
descending,87700,5,1
descending,87700,6,1
descending,87700,7,1
descending,87800,1,1
descending,87800,2,1
descending,87800,3,1
descending,87800,4,1
descending,87800,5,1
descending,87800,6,1
descending,87800,7,1
descending,87900,1,1
descending,87900,2,1
descending,87900,3,1
descending,87900,4,1
descending,87900,5,1
descending,87900,6,1
descending,87900,7,1
descending,88000,1,1
descending,88000,2,1
descending,88000,3,1
descending,88000,4,1
descending,88000,5,1
descending,88000,6,1
descending,88000,7,1
descending,88100,1,1
descending,88100,2,1
descending,88100,3,1
descending,88100,4,1
descending,88100,5,1
descending,88100,6,1
descending,88100,7,1
descending,88200,1,1
descending,88200,2,1
descending,88200,3,1
descending,88200,4,1
descending,88200,5,1
descending,88200,6,1
descending,88200,7,1
descending,88300,1,1
descending,88300,2,1
descending,88300,3,1
descending,88300,4,1
descending,88300,5,1
descending,88300,6,1
descending,88300,7,1
descending,88400,1,1
descending,88400,2,1
descending,88400,3,1
descending,88400,4,1
descending,88400,5,1
descending,88400,6,1
descending,88400,7,1
descending,88500,1,1
descending,88500,2,1
descending,88500,3,1
descending,88500,4,1
descending,88500,5,1
descending,88500,6,1
descending,88500,7,1
descending,88600,1,1
descending,88600,2,1
descending,88600,3,1
descending,88600,4,1
descending,88600,5,1
descending,88600,6,1
descending,88600,7,1
descending,88700,1,1
descending,88700,2,1
descending,88700,3,1
descending,88700,4,1
descending,88700,5,1
descending,88700,6,1
descending,88700,7,1
descending,88800,1,1
descending,88800,2,1
descending,88800,3,1
descending,88800,4,1
descending,88800,5,1
descending,88800,6,1
descending,88800,7,1
descending,88900,1,1
descending,88900,2,1
descending,88900,3,1
descending,88900,4,1
descending,88900,5,1
descending,88900,6,1
descending,88900,7,1
descending,89000,1,1
descending,89000,2,2
descending,89000,3,1
descending,89000,4,1
descending,89000,5,1
descending,89000,6,1
descending,89000,7,1
descending,89100,1,1
descending,89100,2,1
descending,89100,3,1
descending,89100,4,1
descending,89100,5,1
descending,89100,6,1
descending,89100,7,1
descending,89200,1,1
descending,89200,2,1
descending,89200,3,1
descending,89200,4,1
descending,89200,5,1
descending,89200,6,1
descending,89200,7,1
descending,89300,1,1
descending,89300,2,1
descending,89300,3,1
descending,89300,4,1
descending,89300,5,1
descending,89300,6,1
descending,89300,7,1
descending,89400,1,1
descending,89400,2,1
descending,89400,3,1
descending,89400,4,1
descending,89400,5,1
descending,89400,6,1
descending,89400,7,1
descending,89500,1,1
descending,89500,2,1
descending,89500,3,1
descending,89500,4,1
descending,89500,5,1
descending,89500,6,1
descending,89500,7,1
descending,89600,1,1
descending,89600,2,1
descending,89600,3,1
descending,89600,4,1
descending,89600,5,1
descending,89600,6,1
